move_id;level;dice_count;flat_bonus
110;35;4;16
110;36;4;16
110;37;4;17
110;38;4;17
110;39;4;18
110;40;4;18
110;41;4;19
110;42;4;19
110;43;4;20
110;44;4;20
110;45;5;21
110;46;5;21
110;47;5;22
110;48;5;22
110;49;5;23
110;50;5;23
110;51;5;24
110;52;5;24
110;53;5;25
110;54;5;25
110;55;6;26
110;56;6;26
110;57;6;27
110;58;6;27
110;59;6;28
110;60;6;28
110;61;6;29
110;62;6;29
110;63;6;30
110;64;6;30
110;65;7;31
110;66;7;31
110;67;7;32
110;68;7;32
110;69;7;33
110;70;7;33
110;71;7;34
110;72;7;34
110;73;7;35
110;74;7;35
110;75;8;36
110;76;8;36
110;77;8;37
110;78;8;37
110;79;8;38
110;80;8;38
110;81;8;39
110;82;8;39
110;83;8;40
110;84;8;40
110;85;9;41
110;86;9;41
110;87;9;42
110;88;9;42
110;89;9;43
110;90;9;43
110;91;9;44
110;92;9;44
110;93;9;45
110;94;9;45
110;95;10;46
110;96;10;46
110;97;10;47
110;98;10;47
110;99;10;48
110;100;10;48
111;5;1;1
111;6;1;1
111;7;1;1
111;8;1;1
111;9;1;1
111;10;1;1
111;11;1;1
111;12;1;1
111;13;1;1
111;14;1;1
111;15;0;0
111;16;0;0
111;17;0;0
111;18;0;0
111;19;0;0
111;20;0;0
111;21;0;0
111;22;0;0
111;23;0;0
111;24;0;0
111;25;0;0
111;26;0;0
111;27;0;0
111;28;0;0
111;29;0;0
111;30;0;0
111;31;0;0
111;32;0;0
111;33;0;0
111;34;0;0
111;35;0;0
111;36;0;0
111;37;0;0
111;38;0;0
111;39;0;0
111;40;0;0
111;41;0;0
111;42;0;0
111;43;0;0
111;44;0;0
111;45;0;0
111;46;0;0
111;47;0;0
111;48;0;0
111;49;0;0
111;50;0;0
111;51;0;0
111;52;0;0
111;53;0;0
111;54;0;0
111;55;0;0
111;56;0;0
111;57;0;0
111;58;0;0
111;59;0;0
111;60;0;0
111;61;0;0
111;62;0;0
111;63;0;0
111;64;0;0
111;65;0;0
111;66;0;0
111;67;0;0
111;68;0;0
111;69;0;0
111;70;0;0
111;71;0;0
111;72;0;0
111;73;0;0
111;74;0;0
111;75;0;0
111;76;0;0
111;77;0;0
111;78;0;0
111;79;0;0
111;80;0;0
111;81;0;0
111;82;0;0
111;83;0;0
111;84;0;0
111;85;0;0
111;86;0;0
111;87;0;0
111;88;0;0
111;89;0;0
111;90;0;0
111;91;0;0
111;92;0;0
111;93;0;0
111;94;0;0
111;95;0;0
111;96;0;0
111;97;0;0
111;98;0;0
111;99;0;0
111;100;0;0
112;5;0;0
112;6;0;0
112;7;0;0
112;8;0;0
112;9;0;0
112;10;0;0
112;11;0;0
112;12;0;0
112;13;0;0
112;14;0;0
112;15;2;0
112;16;2;0
112;17;2;0
112;18;2;0
112;19;2;0
112;20;2;0
112;21;2;0
112;22;2;0
112;23;2;0
112;24;2;0
112;25;2;0
112;26;2;0
112;27;2;0
112;28;2;0
112;29;2;0
112;30;2;0
112;31;2;0
112;32;2;0
112;33;2;1
112;34;2;1
112;35;0;0
112;36;0;0
112;37;0;0
112;38;0;0
112;39;0;0
112;40;0;0
112;41;0;0
112;42;0;0
112;43;0;0
112;44;0;0
112;45;0;0
112;46;0;0
112;47;0;0
112;48;0;0
112;49;0;0
112;50;0;0
112;51;0;0
112;52;0;0
112;53;0;0
112;54;0;0
112;55;0;0
112;56;0;0
112;57;0;0
112;58;0;0
112;59;0;0
112;60;0;0
112;61;0;0
112;62;0;0
112;63;0;0
112;64;0;0
112;65;0;0
112;66;0;0
112;67;0;0
112;68;0;0
112;69;0;0
112;70;0;0
112;71;0;0
112;72;0;0
112;73;0;0
112;74;0;0
112;75;0;0
112;76;0;0
112;77;0;0
112;78;0;0
112;79;0;0
112;80;0;0
112;81;0;0
112;82;0;0
112;83;0;0
112;84;0;0
112;85;0;0
112;86;0;0
112;87;0;0
112;88;0;0
112;89;0;0
112;90;0;0
112;91;0;0
112;92;0;0
112;93;0;0
112;94;0;0
112;95;0;0
112;96;0;0
112;97;0;0
112;98;0;0
112;99;0;0
112;100;0;0
113;5;0;0
113;6;0;0
113;7;0;0
113;8;0;0
113;9;0;0
113;10;0;0
113;11;0;0
113;12;0;0
113;13;0;0
113;14;0;0
113;15;0;0
113;16;0;0
113;17;0;0
113;18;0;0
113;19;0;0
113;20;0;0
113;21;0;0
113;22;0;0
113;23;0;0
113;24;0;0
113;25;0;0
113;26;0;0
113;27;0;0
113;28;0;0
113;29;0;0
113;30;0;0
113;31;0;0
113;32;0;0
113;33;0;0
113;34;0;0
113;35;3;0
113;36;3;0
113;37;3;0
113;38;3;0
113;39;3;0
113;40;3;0
113;41;3;0
113;42;3;0
113;43;3;0
113;44;3;0
113;45;3;0
113;46;3;0
113;47;3;0
113;48;3;0
113;49;3;0
113;50;3;0
113;51;3;0
113;52;3;0
113;53;3;0
113;54;3;0
113;55;0;0
113;56;0;0
113;57;0;0
113;58;0;0
113;59;0;0
113;60;0;0
113;61;0;0
113;62;0;0
113;63;0;0
113;64;0;0
113;65;0;0
113;66;0;0
113;67;0;0
113;68;0;0
113;69;0;0
113;70;0;0
113;71;0;0
113;72;0;0
113;73;0;0
113;74;0;0
113;75;0;0
113;76;0;0
113;77;0;0
113;78;0;0
113;79;0;0
113;80;0;0
113;81;0;0
113;82;0;0
113;83;0;0
113;84;0;0
113;85;0;0
113;86;0;0
113;87;0;0
113;88;0;0
113;89;0;0
113;90;0;0
113;91;0;0
113;92;0;0
113;93;0;0
113;94;0;0
113;95;0;0
113;96;0;0
113;97;0;0
113;98;0;0
113;99;0;0
113;100;0;0
114;5;0;0
114;6;0;0
114;7;0;0
114;8;0;0
114;9;0;0
114;10;0;0
114;11;0;0
114;12;0;0
114;13;0;0
114;14;0;0
114;15;0;0
114;16;0;0
114;17;0;0
114;18;0;0
114;19;0;0
114;20;0;0
114;21;0;0
114;22;0;0
114;23;0;0
114;24;0;0
114;25;0;0
114;26;0;0
114;27;0;0
114;28;0;0
114;29;0;0
114;30;0;0
114;31;0;0
114;32;0;0
114;33;0;0
114;34;0;0
114;35;0;0
114;36;0;0
114;37;0;0
114;38;0;0
114;39;0;0
114;40;0;0
114;41;0;0
114;42;0;0
114;43;0;0
114;44;0;0
114;45;0;0
114;46;0;0
114;47;0;0
114;48;0;0
114;49;0;0
114;50;0;0
114;51;0;0
114;52;0;0
114;53;0;0
114;54;0;0
114;55;0;0
114;56;0;0
114;57;0;0
114;58;0;0
114;59;0;0
114;60;0;0
114;61;0;0
114;62;0;0
114;63;0;0
114;64;0;0
114;65;0;0
114;66;0;0
114;67;0;0
114;68;0;0
114;69;0;0
114;70;0;0
114;71;0;0
114;72;0;0
114;73;0;0
114;74;0;0
114;75;0;0
114;76;0;0
114;77;0;0
114;78;0;0
114;79;0;0
114;80;0;0
114;81;0;0
114;82;0;0
114;83;0;0
114;84;0;0
114;85;0;0
114;86;0;0
114;87;0;0
114;88;0;0
114;89;0;0
114;90;0;0
114;91;0;0
114;92;0;0
114;93;0;0
114;94;0;0
114;95;0;0
114;96;0;0
114;97;0;0
114;98;0;0
114;99;0;0
114;100;0;0
115;5;1;0
115;6;1;0
115;7;1;0
115;8;1;0
115;9;1;0
115;10;1;0
115;11;1;0
115;12;1;0
115;13;1;0
115;14;1;0
115;15;1;0
115;16;1;0
115;17;1;0
115;18;1;0
115;19;0;0
115;20;0;0
115;21;0;0
115;22;0;0
115;23;0;0
115;24;0;0
115;25;0;0
115;26;0;0
115;27;0;0
115;28;0;0
115;29;0;0
115;30;0;0
115;31;0;0
115;32;0;0
115;33;0;0
115;34;0;0
115;35;0;0
115;36;0;0
115;37;0;0
115;38;0;0
115;39;0;0
115;40;0;0
115;41;0;0
115;42;0;0
115;43;0;0
115;44;0;0
115;45;0;0
115;46;0;0
115;47;0;0
115;48;0;0
115;49;0;0
115;50;0;0
115;51;0;0
115;52;0;0
115;53;0;0
115;54;0;0
115;55;0;0
115;56;0;0
115;57;0;0
115;58;0;0
115;59;0;0
115;60;0;0
115;61;0;0
115;62;0;0
115;63;0;0
115;64;0;0
115;65;0;0
115;66;0;0
115;67;0;0
115;68;0;0
115;69;0;0
115;70;0;0
115;71;0;0
115;72;0;0
115;73;0;0
115;74;0;0
115;75;0;0
115;76;0;0
115;77;0;0
115;78;0;0
115;79;0;0
115;80;0;0
115;81;0;0
115;82;0;0
115;83;0;0
115;84;0;0
115;85;0;0
115;86;0;0
115;87;0;0
115;88;0;0
115;89;0;0
115;90;0;0
115;91;0;0
115;92;0;0
115;93;0;0
115;94;0;0
115;95;0;0
115;96;0;0
115;97;0;0
115;98;0;0
115;99;0;0
115;100;0;0
116;5;0;0
116;6;0;0
116;7;0;0
116;8;0;0
116;9;0;0
116;10;0;0
116;11;0;0
116;12;0;0
116;13;0;0
116;14;0;0
116;15;0;0
116;16;0;0
116;17;0;0
116;18;0;0
116;19;1;0
116;20;1;0
116;21;1;0
116;22;1;0
116;23;1;0
116;24;1;0
116;25;1;0
116;26;1;0
116;27;1;0
116;28;1;0
116;29;1;0
116;30;1;0
116;31;1;0
116;32;1;0
116;33;1;0
116;34;1;0
116;35;1;0
116;36;1;0
116;37;1;0
116;38;1;0
116;39;1;0
116;40;0;0
116;41;0;0
116;42;0;0
116;43;0;0
116;44;0;0
116;45;0;0
116;46;0;0
116;47;0;0
116;48;0;0
116;49;0;0
116;50;0;0
116;51;0;0
116;52;0;0
116;53;0;0
116;54;0;0
116;55;0;0
116;56;0;0
116;57;0;0
116;58;0;0
116;59;0;0
116;60;0;0
116;61;0;0
116;62;0;0
116;63;0;0
116;64;0;0
116;65;0;0
116;66;0;0
116;67;0;0
116;68;0;0
116;69;0;0
116;70;0;0
116;71;0;0
116;72;0;0
116;73;0;0
116;74;0;0
116;75;0;0
116;76;0;0
116;77;0;0
116;78;0;0
116;79;0;0
116;80;0;0
116;81;0;0
116;82;0;0
116;83;0;0
116;84;0;0
116;85;0;0
116;86;0;0
116;87;0;0
116;88;0;0
116;89;0;0
116;90;0;0
116;91;0;0
116;92;0;0
116;93;0;0
116;94;0;0
116;95;0;0
116;96;0;0
116;97;0;0
116;98;0;0
116;99;0;0
116;100;0;0
117;5;0;0
117;6;0;0
117;7;0;0
117;8;0;0
117;9;0;0
117;10;0;0
117;11;0;0
117;12;0;0
117;13;0;0
117;14;0;0
117;15;0;0
117;16;0;0
117;17;0;0
117;18;0;0
117;19;0;0
117;20;0;0
117;21;0;0
117;22;0;0
117;23;0;0
117;24;0;0
117;25;0;0
117;26;0;0
117;27;0;0
117;28;0;0
117;29;0;0
117;30;0;0
117;31;0;0
117;32;0;0
117;33;0;0
117;34;0;0
117;35;0;0
117;36;0;0
117;37;0;0
117;38;0;0
117;39;0;0
117;40;0;0
117;41;0;0
117;42;0;0
117;43;0;0
117;44;0;0
117;45;0;0
117;46;0;0
117;47;0;0
117;48;0;0
117;49;0;0
117;50;0;0
117;51;0;0
117;52;0;0
117;53;0;0
117;54;0;0
117;55;0;0
117;56;0;0
117;57;0;0
117;58;0;0
117;59;0;0
117;60;0;0
117;61;0;0
117;62;0;0
117;63;0;0
117;64;0;0
117;65;0;0
117;66;0;0
117;67;0;0
117;68;0;0
117;69;0;0
117;70;0;0
117;71;0;0
117;72;0;0
117;73;0;0
117;74;0;0
117;75;0;0
117;76;0;0
117;77;0;0
117;78;0;0
117;79;0;0
117;80;0;0
117;81;0;0
117;82;0;0
117;83;0;2
117;84;0;2
117;85;0;2
117;86;0;2
117;87;0;2
117;88;0;2
117;89;0;2
117;90;0;2
117;91;0;2
117;92;0;2
117;93;0;2
117;94;0;2
117;95;0;2
117;96;0;2
117;97;0;2
117;98;0;2
117;99;0;2
117;100;0;2
118;5;1;0
118;6;1;0
118;7;1;0
118;8;1;0
118;9;1;0
118;10;1;0
118;11;1;0
118;12;1;0
118;13;1;1
118;14;1;1
118;15;1;1
118;16;1;1
118;17;1;1
118;18;1;1
118;19;0;0
118;20;0;0
118;21;0;0
118;22;0;0
118;23;0;0
118;24;0;0
118;25;0;0
118;26;0;0
118;27;0;0
118;28;0;0
118;29;0;0
118;30;0;0
118;31;0;0
118;32;0;0
118;33;0;0
118;34;0;0
118;35;0;0
118;36;0;0
118;37;0;0
118;38;0;0
118;39;0;0
118;40;0;0
118;41;0;0
118;42;0;0
118;43;0;0
118;44;0;0
118;45;0;0
118;46;0;0
118;47;0;0
118;48;0;0
118;49;0;0
118;50;0;0
118;51;0;0
118;52;0;0
118;53;0;0
118;54;0;0
118;55;0;0
118;56;0;0
118;57;0;0
118;58;0;0
118;59;0;0
118;60;0;0
118;61;0;0
118;62;0;0
118;63;0;0
118;64;0;0
118;65;0;0
118;66;0;0
118;67;0;0
118;68;0;0
118;69;0;0
118;70;0;0
118;71;0;0
118;72;0;0
118;73;0;0
118;74;0;0
118;75;0;0
118;76;0;0
118;77;0;0
118;78;0;0
118;79;0;0
118;80;0;0
118;81;0;0
118;82;0;0
118;83;0;0
118;84;0;0
118;85;0;0
118;86;0;0
118;87;0;0
118;88;0;0
118;89;0;0
118;90;0;0
118;91;0;0
118;92;0;0
118;93;0;0
118;94;0;0
118;95;0;0
118;96;0;0
118;97;0;0
118;98;0;0
118;99;0;0
118;100;0;0
119;5;0;0
119;6;0;0
119;7;0;0
119;8;0;0
119;9;0;0
119;10;0;0
119;11;0;0
119;12;0;0
119;13;0;0
119;14;0;0
119;15;0;0
119;16;0;0
119;17;0;0
119;18;0;0
119;19;0;0
119;20;0;0
119;21;0;0
119;22;0;0
119;23;0;0
119;24;0;0
119;25;0;0
119;26;0;0
119;27;0;0
119;28;0;0
119;29;0;0
119;30;0;0
119;31;0;0
119;32;0;0
119;33;0;0
119;34;0;0
119;35;0;0
119;36;0;0
119;37;0;0
119;38;0;0
119;39;0;0
119;40;0;0
119;41;0;0
119;42;0;0
119;43;0;0
119;44;0;0
119;45;0;0
119;46;0;0
119;47;0;0
119;48;0;0
119;49;0;0
119;50;0;0
119;51;0;0
119;52;0;0
119;53;0;0
119;54;0;0
119;55;0;0
119;56;0;0
119;57;0;0
119;58;0;0
119;59;0;0
119;60;0;0
119;61;0;0
119;62;0;0
119;63;0;0
119;64;0;0
119;65;0;0
119;66;0;0
119;67;0;0
119;68;0;0
119;69;0;0
119;70;0;0
119;71;0;0
119;72;0;0
119;73;0;0
119;74;0;0
119;75;0;0
119;76;0;0
119;77;0;0
119;78;0;0
119;79;0;0
119;80;0;0
119;81;0;0
119;82;0;0
119;83;0;0
119;84;0;0
119;85;0;0
119;86;0;0
119;87;0;0
119;88;0;0
119;89;0;0
119;90;0;0
119;91;0;0
119;92;0;0
119;93;0;0
119;94;0;0
119;95;0;0
119;96;0;0
119;97;0;0
119;98;0;0
119;99;0;0
119;100;0;0
120;5;0;0
120;6;0;0
120;7;0;0
120;8;0;0
120;9;0;0
120;10;0;0
120;11;0;0
120;12;0;0
120;13;0;0
120;14;0;0
120;15;0;0
120;16;0;0
120;17;0;0
120;18;0;0
120;19;0;0
120;20;0;0
120;21;0;0
120;22;0;0
120;23;0;0
120;24;0;0
120;25;0;0
120;26;0;0
120;27;0;0
120;28;0;0
120;29;0;0
120;30;0;0
120;31;0;0
120;32;0;0
120;33;0;0
120;34;0;0
120;35;0;0
120;36;0;0
120;37;0;0
120;38;0;0
120;39;0;0
120;40;0;0
120;41;0;0
120;42;0;0
120;43;0;0
120;44;0;0
120;45;0;0
120;46;0;0
120;47;0;0
120;48;0;0
120;49;0;0
120;50;0;0
120;51;0;0
120;52;0;0
120;53;0;0
120;54;0;0
120;55;0;0
120;56;0;0
120;57;0;0
120;58;0;0
120;59;0;0
120;60;0;0
120;61;0;0
120;62;0;0
120;63;0;0
120;64;0;0
120;65;0;0
120;66;0;0
120;67;0;0
120;68;0;0
120;69;0;0
120;70;0;0
120;71;0;0
120;72;0;0
120;73;0;0
120;74;0;0
120;75;0;0
120;76;0;0
120;77;0;0
120;78;0;0
120;79;0;0
120;80;0;0
120;81;0;0
120;82;0;0
120;83;0;1
120;84;0;1
120;85;0;1
120;86;0;1
120;87;0;1
120;88;0;1
120;89;0;1
120;90;0;1
120;91;0;1
120;92;0;1
120;93;0;1
120;94;0;1
120;95;0;2
120;96;0;2
120;97;0;2
120;98;0;2
120;99;0;2
120;100;0;2
121;5;1;0
121;6;1;0
121;7;1;0
121;8;1;0
121;9;1;0
121;10;1;0
121;11;1;0
121;12;1;0
121;13;1;0
121;14;1;0
121;15;1;0
121;16;1;0
121;17;1;0
121;18;1;0
121;19;0;0
121;20;0;0
121;21;0;0
121;22;0;0
121;23;0;0
121;24;0;0
121;25;0;0
121;26;0;0
121;27;0;0
121;28;0;0
121;29;0;0
121;30;0;0
121;31;0;0
121;32;0;0
121;33;0;0
121;34;0;0
121;35;0;0
121;36;0;0
121;37;0;0
121;38;0;0
121;39;0;0
121;40;0;0
121;41;0;0
121;42;0;0
121;43;0;0
121;44;0;0
121;45;0;0
121;46;0;0
121;47;0;0
121;48;0;0
121;49;0;0
121;50;0;0
121;51;0;0
121;52;0;0
121;53;0;0
121;54;0;0
121;55;0;0
121;56;0;0
121;57;0;0
121;58;0;0
121;59;0;0
121;60;0;0
121;61;0;0
121;62;0;0
121;63;0;0
121;64;0;0
121;65;0;0
121;66;0;0
121;67;0;0
121;68;0;0
121;69;0;0
121;70;0;0
121;71;0;0
121;72;0;0
121;73;0;0
121;74;0;0
121;75;0;0
121;76;0;0
121;77;0;0
121;78;0;0
121;79;0;0
121;80;0;0
121;81;0;0
121;82;0;0
121;83;0;0
121;84;0;0
121;85;0;0
121;86;0;0
121;87;0;0
121;88;0;0
121;89;0;0
121;90;0;0
121;91;0;0
121;92;0;0
121;93;0;0
121;94;0;0
121;95;0;0
121;96;0;0
121;97;0;0
121;98;0;0
121;99;0;0
121;100;0;0
122;5;0;0
122;6;0;0
122;7;0;0
122;8;0;0
122;9;0;0
122;10;0;0
122;11;0;0
122;12;0;0
122;13;0;0
122;14;0;0
122;15;0;0
122;16;0;0
122;17;0;0
122;18;0;0
122;19;1;0
122;20;1;0
122;21;1;0
122;22;1;0
122;23;1;0
122;24;1;0
122;25;1;0
122;26;1;0
122;27;1;0
122;28;1;0
122;29;1;0
122;30;1;0
122;31;1;0
122;32;1;0
122;33;1;0
122;34;1;0
122;35;1;0
122;36;1;0
122;37;1;0
122;38;1;0
122;39;1;0
122;40;0;0
122;41;0;0
122;42;0;0
122;43;0;0
122;44;0;0
122;45;0;0
122;46;0;0
122;47;0;0
122;48;0;0
122;49;0;0
122;50;0;0
122;51;0;0
122;52;0;0
122;53;0;0
122;54;0;0
122;55;0;0
122;56;0;0
122;57;0;0
122;58;0;0
122;59;0;0
122;60;0;0
122;61;0;0
122;62;0;0
122;63;0;0
122;64;0;0
122;65;0;0
122;66;0;0
122;67;0;0
122;68;0;0
122;69;0;0
122;70;0;0
122;71;0;0
122;72;0;0
122;73;0;0
122;74;0;0
122;75;0;0
122;76;0;0
122;77;0;0
122;78;0;0
122;79;0;0
122;80;0;0
122;81;0;0
122;82;0;0
122;83;0;0
122;84;0;0
122;85;0;0
122;86;0;0
122;87;0;0
122;88;0;0
122;89;0;0
122;90;0;0
122;91;0;0
122;92;0;0
122;93;0;0
122;94;0;0
122;95;0;0
122;96;0;0
122;97;0;0
122;98;0;0
122;99;0;0
122;100;0;0
123;5;0;0
123;6;0;0
123;7;0;0
123;8;0;0
123;9;0;0
123;10;0;0
123;11;0;0
123;12;0;0
123;13;0;0
123;14;0;0
123;15;0;0
123;16;0;0
123;17;0;0
123;18;0;0
123;19;0;0
123;20;0;0
123;21;0;0
123;22;0;0
123;23;0;0
123;24;0;0
123;25;0;0
123;26;0;0
123;27;0;0
123;28;0;0
123;29;0;0
123;30;0;0
123;31;0;0
123;32;0;0
123;33;0;0
123;34;0;0
123;35;0;0
123;36;0;0
123;37;0;0
123;38;0;0
123;39;0;0
123;40;0;0
123;41;0;0
123;42;0;0
123;43;0;0
123;44;0;0
123;45;0;0
123;46;0;0
123;47;0;0
123;48;0;0
123;49;0;0
123;50;0;0
123;51;0;0
123;52;0;0
123;53;0;0
123;54;0;0
123;55;0;0
123;56;0;0
123;57;0;0
123;58;0;0
123;59;0;0
123;60;0;0
123;61;0;0
123;62;0;0
123;63;0;0
123;64;0;0
123;65;0;0
123;66;0;0
123;67;0;0
123;68;0;0
123;69;0;0
123;70;0;0
123;71;0;0
123;72;0;0
123;73;0;0
123;74;0;0
123;75;0;0
123;76;0;0
123;77;0;0
123;78;0;0
123;79;0;0
123;80;0;0
123;81;0;0
123;82;0;0
123;83;0;0
123;84;0;0
123;85;0;0
123;86;0;0
123;87;0;0
123;88;0;0
123;89;0;0
123;90;0;0
123;91;0;0
123;92;0;0
123;93;0;0
123;94;0;0
123;95;0;0
123;96;0;0
123;97;0;0
123;98;0;0
123;99;0;0
123;100;0;0
124;5;1;0
124;6;1;0
124;7;1;0
124;8;1;0
124;9;1;0
124;10;1;0
124;11;1;0
124;12;1;0
124;13;1;0
124;14;1;0
124;15;1;0
124;16;1;0
124;17;1;0
124;18;1;0
124;19;1;0
124;20;1;0
124;21;1;0
124;22;1;0
124;23;1;0
124;24;1;0
124;25;1;1
124;26;0;0
124;27;0;0
124;28;0;0
124;29;0;0
124;30;0;0
124;31;0;0
124;32;0;0
124;33;0;0
124;34;0;0
124;35;0;0
124;36;0;0
124;37;0;0
124;38;0;0
124;39;0;0
124;40;0;0
124;41;0;0
124;42;0;0
124;43;0;0
124;44;0;0
124;45;0;0
124;46;0;0
124;47;0;0
124;48;0;0
124;49;0;0
124;50;0;0
124;51;0;0
124;52;0;0
124;53;0;0
124;54;0;0
124;55;0;0
124;56;0;0
124;57;0;0
124;58;0;0
124;59;0;0
124;60;0;0
124;61;0;0
124;62;0;0
124;63;0;0
124;64;0;0
124;65;0;0
124;66;0;0
124;67;0;0
124;68;0;0
124;69;0;0
124;70;0;0
124;71;0;0
124;72;0;0
124;73;0;0
124;74;0;0
124;75;0;0
124;76;0;0
124;77;0;0
124;78;0;0
124;79;0;0
124;80;0;0
124;81;0;0
124;82;0;0
124;83;0;0
124;84;0;0
124;85;0;0
124;86;0;0
124;87;0;0
124;88;0;0
124;89;0;0
124;90;0;0
124;91;0;0
124;92;0;0
124;93;0;0
124;94;0;0
124;95;0;0
124;96;0;0
124;97;0;0
124;98;0;0
124;99;0;0
124;100;0;0
125;5;0;0
125;6;0;0
125;7;0;0
125;8;0;0
125;9;0;0
125;10;0;0
125;11;0;0
125;12;0;0
125;13;0;0
125;14;0;0
125;15;0;0
125;16;0;0
125;17;0;0
125;18;0;0
125;19;0;0
125;20;0;0
125;21;0;0
125;22;0;0
125;23;0;0
125;24;0;0
125;25;0;0
125;26;0;0
125;27;0;0
125;28;0;0
125;29;0;0
125;30;0;0
125;31;0;0
125;32;0;0
125;33;0;0
125;34;0;0
125;35;0;0
125;36;0;0
125;37;0;0
125;38;0;0
125;39;0;0
125;40;0;0
125;41;0;0
125;42;0;0
125;43;0;0
125;44;0;0
125;45;0;0
125;46;0;0
125;47;0;0
125;48;0;0
125;49;0;0
125;50;0;0
125;51;0;1
125;52;0;0
125;53;0;0
125;54;0;0
125;55;0;0
125;56;0;0
125;57;0;0
125;58;0;0
125;59;0;0
125;60;0;0
125;61;0;0
125;62;0;0
125;63;0;0
125;64;0;0
125;65;0;0
125;66;0;0
125;67;0;0
125;68;0;0
125;69;0;0
125;70;0;0
125;71;0;0
125;72;0;0
125;73;0;0
125;74;0;0
125;75;0;0
125;76;0;0
125;77;0;0
125;78;0;0
125;79;0;0
125;80;0;0
125;81;0;0
125;82;0;0
125;83;0;0
125;84;0;0
125;85;0;0
125;86;0;0
125;87;0;0
125;88;0;0
125;89;0;0
125;90;0;0
125;91;0;0
125;92;0;0
125;93;0;0
125;94;0;0
125;95;0;0
125;96;0;0
125;97;0;0
125;98;0;0
125;99;0;0
125;100;0;0
126;5;1;0
126;6;1;0
126;7;1;0
126;8;1;0
126;9;1;0
126;10;1;0
126;11;1;0
126;12;1;0
126;13;1;0
126;14;1;0
126;15;1;0
126;16;1;0
126;17;1;0
126;18;1;0
126;19;1;0
126;20;1;0
126;21;1;0
126;22;1;0
126;23;1;0
126;24;1;0
126;25;1;1
126;26;0;0
126;27;0;0
126;28;0;0
126;29;0;0
126;30;0;0
126;31;0;0
126;32;0;0
126;33;0;0
126;34;0;0
126;35;0;0
126;36;0;0
126;37;0;0
126;38;0;0
126;39;0;0
126;40;0;0
126;41;0;0
126;42;0;0
126;43;0;0
126;44;0;0
126;45;0;0
126;46;0;0
126;47;0;0
126;48;0;0
126;49;0;0
126;50;0;0
126;51;0;0
126;52;0;0
126;53;0;0
126;54;0;0
126;55;0;0
126;56;0;0
126;57;0;0
126;58;0;0
126;59;0;0
126;60;0;0
126;61;0;0
126;62;0;0
126;63;0;0
126;64;0;0
126;65;0;0
126;66;0;0
126;67;0;0
126;68;0;0
126;69;0;0
126;70;0;0
126;71;0;0
126;72;0;0
126;73;0;0
126;74;0;0
126;75;0;0
126;76;0;0
126;77;0;0
126;78;0;0
126;79;0;0
126;80;0;0
126;81;0;0
126;82;0;0
126;83;0;0
126;84;0;0
126;85;0;0
126;86;0;0
126;87;0;0
126;88;0;0
126;89;0;0
126;90;0;0
126;91;0;0
126;92;0;0
126;93;0;0
126;94;0;0
126;95;0;0
126;96;0;0
126;97;0;0
126;98;0;0
126;99;0;0
126;100;0;0
127;5;0;0
127;6;0;0
127;7;0;0
127;8;0;0
127;9;0;0
127;10;0;0
127;11;0;0
127;12;0;0
127;13;0;0
127;14;0;0
127;15;0;0
127;16;0;0
127;17;0;0
127;18;0;0
127;19;0;0
127;20;0;0
127;21;0;0
127;22;0;0
127;23;0;0
127;24;0;0
127;25;0;0
127;26;0;0
127;27;0;0
127;28;0;0
127;29;0;0
127;30;0;0
127;31;0;0
127;32;0;0
127;33;0;0
127;34;0;0
127;35;0;0
127;36;0;0
127;37;0;0
127;38;0;0
127;39;0;0
127;40;0;0
127;41;0;0
127;42;0;0
127;43;0;0
127;44;0;0
127;45;0;0
127;46;0;0
127;47;0;0
127;48;0;0
127;49;0;0
127;50;0;0
127;51;0;1
127;52;0;0
127;53;0;0
127;54;0;0
127;55;0;0
127;56;0;0
127;57;0;0
127;58;0;0
127;59;0;0
127;60;0;0
127;61;0;0
127;62;0;0
127;63;0;0
127;64;0;0
127;65;0;0
127;66;0;0
127;67;0;0
127;68;0;0
127;69;0;0
127;70;0;0
127;71;0;0
127;72;0;0
127;73;0;0
127;74;0;0
127;75;0;0
127;76;0;0
127;77;0;0
127;78;0;0
127;79;0;0
127;80;0;0
127;81;0;0
127;82;0;0
127;83;0;0
127;84;0;0
127;85;0;0
127;86;0;0
127;87;0;0
127;88;0;0
127;89;0;0
127;90;0;0
127;91;0;0
127;92;0;0
127;93;0;0
127;94;0;0
127;95;0;0
127;96;0;0
127;97;0;0
127;98;0;0
127;99;0;0
127;100;0;0
128;5;0;0
128;6;0;0
128;7;0;0
128;8;0;0
128;9;0;0
128;10;0;0
128;11;0;0
128;12;0;0
128;13;0;0
128;14;0;0
128;15;0;0
128;16;0;0
128;17;0;0
128;18;0;0
128;19;0;0
128;20;0;0
128;21;0;0
128;22;0;0
128;23;0;0
128;24;0;0
128;25;0;0
128;26;0;0
128;27;0;0
128;28;0;0
128;29;0;0
128;30;0;0
128;31;0;0
128;32;0;0
128;33;0;0
128;34;0;0
128;35;0;0
128;36;0;0
128;37;0;0
128;38;0;0
128;39;0;0
128;40;0;0
128;41;0;0
128;42;0;0
128;43;0;0
128;44;0;0
128;45;0;0
128;46;0;0
128;47;0;0
128;48;0;0
128;49;0;0
128;50;0;0
128;51;0;0
128;52;0;0
128;53;0;0
